id,category,badge_label,korean_term,english_term,acronym,short_definition,detailed_definition,example,related_terms,source_1_name,source_1_url,source_2_name,source_2_url,verification_note,confidence,audit_status
MAD-075,측정 지표,지표·측정,고객획득비용,Customer Acquisition Cost,CAC,신규 고객 1명을 확보하는 데 든 총 마케팅·영업 비용.,"CAC는 신규 고객을 얻기 위해 사용한 광고비, 마케팅비, 영업비를 신규 고객 수로 나눈 지표다. CLV 또는 LTV와 함께 비교해 고객 확보가 장기적으로 수익성 있는지 판단한다.","마케팅·영업비 1,000만원으로 신규 고객 100명 확보 시 CAC 10만원.",LTV;CLV;CPA;ROAS,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-076,측정 지표,광고 지표,마케팅 효율비,Marketing Efficiency Ratio,MER,총 매출을 총 마케팅비로 나눈 전사 광고 효율 지표.,"총 매출을 총 마케팅비로 나눈 전사 광고 효율 지표. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","전체 매출 5억원, 마케팅비 1억원이면 MER 5.",ROAS;MMM;수익성,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"플랫폼별 표현 차이가 있거나 업계 실무 용어라 표준화 수준을 확인했고, 공식 문서의 공통 사용 맥락으로 보수적으로 정의함.",medium,verified
MAD-077,측정 지표,광고 지표,광고비,Ad Spend,,캠페인이나 채널에 실제로 사용한 광고 비용.,"캠페인이나 채널에 실제로 사용한 광고 비용. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",검색 광고비가 이번 달 300만원 발생.,예산;ROAS;CPA,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Amazon Ads - ACOS Guide,https://advertising.amazon.com/library/guides/acos-advertising-cost-of-sales,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-078,측정 지표,광고 지표,예산 페이싱,Budget Pacing,,기간 동안 예산이 너무 빠르거나 느리게 쓰이지 않도록 조절하는 관리.,"기간 동안 예산이 너무 빠르거나 느리게 쓰이지 않도록 조절하는 관리. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",월 중반에 예산 80%가 소진돼 페이싱 조정.,예산;입찰 전략;총 예산,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-079,측정 지표,광고 지표,조회율,View-through Rate,VTR,동영상 노출 대비 조회가 발생한 비율.,"동영상 노출 대비 조회가 발생한 비율. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",영상 광고 노출 1만 회 중 조회 2천 회.,CPV;완료 조회;동영상 광고,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-080,측정 지표,광고 지표,참여율,Engagement Rate,,"노출이나 도달 대비 좋아요, 댓글, 공유 등 참여가 발생한 비율.","노출이나 도달 대비 좋아요, 댓글, 공유 등 참여가 발생한 비율. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",게시물 광고의 댓글과 저장 비율 확인.,소셜 광고;참여;브랜드 인지도,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-081,측정 지표,광고 지표,가시성,Viewability,,광고가 실제로 사용자가 볼 수 있는 영역에 노출됐는지의 정도.,"광고가 실제로 사용자가 볼 수 있는 영역에 노출됐는지의 정도. 실무에서는 측정 지표 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",배너가 화면에 충분히 보인 노출만 집계.,노출;IAB;브랜드 세이프티,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-082,측정·분석,전략·전환,전환,Conversion,,"예약, 문의, 구매처럼 목표한 행동을 사용자가 완료한 것.","전환은 캠페인이나 사이트가 유도하려는 핵심 행동이 완료된 상태다. 병원 마케팅에서는 상담 신청, 전화 클릭, 예약 완료, 카카오톡 문의 등이 전환으로 설정될 수 있다.",랜딩 페이지에서 상담 신청서를 제출.,전환율;CPA;핵심 이벤트;랜딩 페이지,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-083,측정·분석,광고 측정,전환 가치,Conversion Value,,전환이 비즈니스에 기여한 금전적 또는 점수화된 가치.,"전환이 비즈니스에 기여한 금전적 또는 점수화된 가치. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",구매 금액을 전환 가치로 가져옴.,ROAS;목표 ROAS;purchase,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-084,측정·분석,광고 측정,이벤트,Event,,웹사이트나 앱에서 발생한 사용자 행동 기록 단위.,"웹사이트나 앱에서 발생한 사용자 행동 기록 단위. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","page_view, add_to_cart, purchase를 이벤트로 수집.",GA4;이벤트 매개변수;핵심 이벤트,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Analytics Help - Recommended Events,https://support.google.com/analytics/answer/9267735,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-085,측정·분석,광고 측정,어트리뷰션,Attribution,,전환에 기여한 마케팅 접점에 가치를 배분하는 방법.,"전환에 기여한 마케팅 접점에 가치를 배분하는 방법. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",검색 광고와 이메일 중 전환 기여도를 나눠 분석.,마지막 클릭;데이터 기반 어트리뷰션;MMM,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-086,측정·분석,광고 측정,마지막 클릭 어트리뷰션,Last-click Attribution,,전환 직전 마지막 접점에 모든 기여를 부여하는 방식.,"전환 직전 마지막 접점에 모든 기여를 부여하는 방식. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",구매 전 마지막 검색 광고가 전환 전체를 가져감.,어트리뷰션;전환 경로;ROAS,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-087,측정·분석,광고 측정,데이터 기반 어트리뷰션,Data-driven Attribution,DDA,실제 전환 경로 데이터를 사용해 접점별 기여를 추정하는 방식.,"실제 전환 경로 데이터를 사용해 접점별 기여를 추정하는 방식. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",여러 광고 접점의 기여도를 모델이 나눠 계산.,어트리뷰션;전환 경로;GA4,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-088,측정·분석,광고 측정,뷰스루 전환,View-through Conversion,VTC,광고를 클릭하지 않았지만 본 뒤 나중에 발생한 전환.,"광고를 클릭하지 않았지만 본 뒤 나중에 발생한 전환. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",디스플레이 광고 노출 후 직접 방문해 구매.,가시성;어트리뷰션;디스플레이 광고,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Campaign Manager 360 Help - Custom Floodlight Variables,https://support.google.com/campaignmanager/answer/2823222,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-089,측정·분석,광고 측정,증분성,Incrementality,,광고가 없었다면 발생하지 않았을 추가 성과.,"광고가 없었다면 발생하지 않았을 추가 성과. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",광고 노출군과 통제군 구매 차이로 증분 매출 측정.,리프트 테스트;홀드아웃;MMM,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-090,측정·분석,광고 측정,리프트 테스트,Lift Test,,노출군과 통제군을 비교해 광고의 증분 효과를 측정하는 실험.,"노출군과 통제군을 비교해 광고의 증분 효과를 측정하는 실험. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",브랜드 검색량이 광고 노출군에서 더 늘었는지 확인.,증분성;홀드아웃;A/B 테스트,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-091,측정·분석,광고 측정,홀드아웃 그룹,Holdout Group,,실험에서 광고나 처치를 받지 않는 비교 집단.,"실험에서 광고나 처치를 받지 않는 비교 집단. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",10% 고객에게 리마케팅을 노출하지 않고 성과 비교.,증분성;리프트 테스트;통제군,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-092,측정·분석,전략·전환,A/B 테스트,A/B Test,,두 가지 안을 나눠 노출해 성과가 높은 쪽을 데이터로 선택하는 실험.,"A/B 테스트는 광고 문구, 이미지, 랜딩 페이지, CTA처럼 하나의 변수 차이가 성과에 미치는 영향을 비교하는 실험이다. 충분한 표본과 명확한 성공 지표를 정해야 잘못된 결론을 줄일 수 있다.",상담 신청 버튼 문구 A와 B의 전환율을 비교.,실험;소재 테스트;전환율;그로스 해킹,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-093,측정·분석,광고 측정,마케팅 믹스 모델링,Marketing Mix Modeling,MMM,집계 데이터를 이용해 채널별 매출 기여와 예산 효과를 추정하는 분석.,"집계 데이터를 이용해 채널별 매출 기여와 예산 효과를 추정하는 분석. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.","TV, 검색, 소셜 지출과 매출의 관계를 모델링.",증분성;어트리뷰션;예산 배분,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-094,측정·분석,채널·매체,UTM 매개변수,UTM Parameter,UTM,"URL 뒤에 붙여 유입 캠페인, 매체, 소재를 구분해 추적하는 표준 파라미터.","UTM 매개변수는 utm_source, utm_medium, utm_campaign 등으로 유입 출처와 캠페인을 분석 도구에 전달하는 URL 태그다. 광고별 성과 비교와 어트리뷰션 정리에 필수적이다.",카카오톡 채널 링크에 utm_source=kakao를 붙여 유입을 구분.,어트리뷰션;GA4;리퍼럴;캠페인 추적,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help,https://support.google.com/google-ads/answer/6319,이미지 자료(codex-clipboard-95cebb54-bdda-4f6d-aba0-064d22bed456.png)의 마케팅 용어 카드와 기존 CSV를 대조함. 기존 중복 용어를 병합·보강함; 중복은 영문명·약어·의미 기준으로 병합하고 상세 설명을 보강함.,high,verified
MAD-095,측정·분석,광고 측정,태그,Tag,,웹사이트나 앱에서 광고·분석 데이터를 수집하는 코드 조각.,"웹사이트나 앱에서 광고·분석 데이터를 수집하는 코드 조각. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",구매 완료 페이지에 전환 태그 설치.,픽셀;서버사이드 태깅;Floodlight,Campaign Manager 360 Help - Custom Floodlight Variables,https://support.google.com/campaignmanager/answer/2823222,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-096,측정·분석,광고 측정,픽셀,Pixel,,사용자 행동과 전환을 추적하기 위해 삽입하는 작은 추적 코드.,"사용자 행동과 전환을 추적하기 위해 삽입하는 작은 추적 코드. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",광고 클릭 후 구매 이벤트를 픽셀로 전송.,태그;전환;리마케팅,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-097,측정·분석,광고 측정,Floodlight,Floodlight,,Campaign Manager 360에서 전환과 활동을 측정하는 태그 시스템.,"Campaign Manager 360에서 전환과 활동을 측정하는 태그 시스템. 실무에서는 측정·분석 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",회원가입 완료를 Floodlight 활동으로 측정.,태그;전환;CM360,Campaign Manager 360 Help - Custom Floodlight Variables,https://support.google.com/campaignmanager/answer/2823222,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-098,오디언스,광고 타겟,오디언스,Audience,,광고를 보거나 분석 대상으로 삼는 사용자 집단.,"광고를 보거나 분석 대상으로 삼는 사용자 집단. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",최근 방문자와 구매자를 별도 오디언스로 생성.,세그먼트;리마케팅;타겟팅,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-099,오디언스,광고 타겟,리마케팅,Remarketing,,이전에 상호작용한 사용자에게 다시 광고를 보여주는 전략.,"이전에 상호작용한 사용자에게 다시 광고를 보여주는 전략. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",장바구니 이탈자에게 상품 광고 재노출.,리타게팅;오디언스;다이내믹 광고,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Analytics Help - About Events,https://support.google.com/analytics/answer/9322688,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-100,오디언스,광고 타겟,고객 매칭,Customer Match,,광고주가 보유한 고객 데이터를 기반으로 광고 오디언스를 만드는 기능.,"광고주가 보유한 고객 데이터를 기반으로 광고 오디언스를 만드는 기능. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",이메일 해시 목록으로 기존 고객 캠페인 운영.,퍼스트파티 데이터;오디언스;개인정보,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,Google Privacy Sandbox,https://privacysandbox.google.com,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-101,오디언스,광고 타겟,유사 오디언스,Lookalike Audience,,기존 고객과 비슷한 특성을 가진 신규 사용자 집단.,"기존 고객과 비슷한 특성을 가진 신규 사용자 집단. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",우수 고객과 유사한 신규 잠재 고객에게 광고.,고객 매칭;확장 타겟팅;세그먼트,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"플랫폼별 표현 차이가 있거나 업계 실무 용어라 표준화 수준을 확인했고, 공식 문서의 공통 사용 맥락으로 보수적으로 정의함.",medium,verified
MAD-102,오디언스,광고 타겟,관심사 타겟팅,Interest Targeting,,사용자의 관심 분야를 기준으로 광고 대상을 정하는 방식.,"사용자의 관심 분야를 기준으로 광고 대상을 정하는 방식. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",캠핑 관심 사용자에게 텐트 광고 노출.,오디언스;타겟팅;소셜 광고,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-103,오디언스,광고 타겟,인구통계 타겟팅,Demographic Targeting,,"연령, 성별, 가구, 소득 등 인구통계 특성으로 대상을 정하는 방식.","연령, 성별, 가구, 소득 등 인구통계 특성으로 대상을 정하는 방식. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",30대 이상 직장인에게 금융 상품 광고.,타겟팅;오디언스;광고 정책,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-104,오디언스,광고 타겟,문맥 타겟팅,Contextual Targeting,,페이지나 콘텐츠의 주제와 맥락을 기준으로 광고를 노출하는 방식.,"페이지나 콘텐츠의 주제와 맥락을 기준으로 광고를 노출하는 방식. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",등산 기사 옆에 아웃도어 광고 게재.,키워드;브랜드 세이프티;쿠키리스,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Privacy Sandbox,https://privacysandbox.google.com,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-105,오디언스,광고 타겟,지역 타겟팅,Geo-targeting,,사용자의 위치나 관심 지역을 기준으로 광고를 노출하는 방식.,"사용자의 위치나 관심 지역을 기준으로 광고를 노출하는 방식. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",매장 반경 5km 사용자에게 쿠폰 광고.,로컬 캠페인;오디언스;전환,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-106,오디언스,광고 타겟,빈도 제한,Frequency Capping,,한 사용자에게 광고가 과도하게 반복 노출되지 않도록 제한하는 설정.,"한 사용자에게 광고가 과도하게 반복 노출되지 않도록 제한하는 설정. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",하루 최대 3회만 배너 노출.,빈도;소재 피로도;도달,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-107,오디언스,광고 타겟,제외 타겟팅,Exclusion Targeting,,"광고를 보여주지 않을 사용자, 위치, 콘텐츠, 키워드를 지정하는 설정.","광고를 보여주지 않을 사용자, 위치, 콘텐츠, 키워드를 지정하는 설정. 실무에서는 오디언스 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",기존 구매자를 신규 고객 캠페인에서 제외.,오디언스;브랜드 세이프티;예산 효율,Google Ads Help - Google Ads Definition,https://support.google.com/google-ads/answer/6319,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-108,프로그래매틱,광고 기술,프로그래매틱 광고,Programmatic Advertising,,소프트웨어와 데이터로 광고 구매와 판매를 자동화하는 방식.,"소프트웨어와 데이터로 광고 구매와 판매를 자동화하는 방식. 실무에서는 프로그래매틱 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",DSP로 여러 매체 지면을 자동 입찰 구매.,DSP;SSP;RTB,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-109,프로그래매틱,광고 기술,실시간 입찰,Real-time Bidding,RTB,광고 노출 기회마다 실시간 경매로 광고를 구매하는 방식.,"광고 노출 기회마다 실시간 경매로 광고를 구매하는 방식. 실무에서는 프로그래매틱 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",페이지 로드 순간 수요자들이 입찰가를 제출.,OpenRTB;DSP;광고 경매,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-110,프로그래매틱,광고 기술,수요측 플랫폼,Demand-side Platform,DSP,광고주가 여러 지면을 자동으로 구매하고 입찰하는 플랫폼.,"광고주가 여러 지면을 자동으로 구매하고 입찰하는 플랫폼. 실무에서는 프로그래매틱 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",DSP에서 오디언스와 입찰 전략을 설정.,SSP;RTB;프로그래매틱,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-111,프로그래매틱,광고 기술,공급측 플랫폼,Supply-side Platform,SSP,매체사가 광고 지면을 관리하고 판매하는 플랫폼.,"매체사가 광고 지면을 관리하고 판매하는 플랫폼. 실무에서는 프로그래매틱 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",언론사가 SSP로 배너 인벤토리를 판매.,DSP;애드 익스체인지;RTB,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
MAD-112,프로그래매틱,광고 기술,애드 익스체인지,Ad Exchange,,광고 인벤토리를 실시간으로 거래하는 디지털 장터.,"광고 인벤토리를 실시간으로 거래하는 디지털 장터. 실무에서는 프로그래매틱 맥락에서 목표 설정, 집행, 측정, 최적화, 개인정보 보호 요구를 함께 고려한다.",DSP와 SSP가 광고 노출을 경매로 거래.,RTB;DSP;SSP,IAB - Glossary of Terminology,https://www.iab.com/insights/glossary-of-terminology/,OpenRTB Specification,https://openrtb.github.io/OpenRTB/,"공식 광고 플랫폼 문서, 측정 문서, IAB/프로그래매틱 표준 문서의 사용 맥락을 대조했고, 카드 표시용으로 한국어 설명을 압축함.",high,verified
